index,domain
3243,harrysstore.pk
3244,harshaystore.pk
3245,haseebarts.pk
3246,haseenmats.pk
3247,hashmanis.com.pk
3248,hashootrust.org.pk
3249,hatech.pk
3250,hatimiinteriors.pk
3251,hatimtai.pk
3252,haval.pk
3253,havelyn.com.pk
3254,hawk.greenstar.org.pk
3255,hazapp.ztree.pk
3256,hazeco.com.pk
3257,hazecobills.pk
3258,hazel.com.pk
3259,hazirhoon.pk
3260,hbfc.com.pk
3261,hbglobal.com.pk
3262,hblibank.com.pk
3263,hbs.edu.pk
3264,hbstore.pk
3265,hcipl.com.pk
3266,hcloud.pk
3267,hcp.bitcollege.pk
3268,hcp.dealersbook.pk
3269,hcp.merchantsdairy.pk
3270,hcp.tnbs.pk
3271,hdghartv.com.pk
3272,hdialer1.connectel.com.pk
3273,hdialer2.connectel.com.pk
3274,hdialer3.connectel.com.pk
3275,hdialer4.connectel.com.pk
3276,hdialer5.connectel.com.pk
3277,hdialer6.connectel.com.pk
3278,hdialer7.connectel.com.pk
3279,hdmaza.pk
3280,hdmovie2.com.pk
3281,hdokp.pk
3282,hdrf.afcopakistan.pk
3283,he.com.pk
3284,headline.pk
3285,headstart.edu.pk
3286,healthkp.gov.pk
3287,healthnest.pk
3288,healthwire.pk
3289,heard.org.pk
3290,heavenlybites.com.pk
3291,heavenvapors.pk
3292,hec.gov.pk
3293,hecgovt.org.pk
3294,hecisb-seplan.isb.hec.gov.pk
3295,hecresults.com.pk
3296,hed.gkp.pk
3297,hed.punjab.gov.pk
3298,heelsshoes.pk
3299,heeriye.pk
3300,heimdall.laam.pk
3301,helium.com.pk
3302,helloworld.pk
3303,helpdesk.solutionspk.com.pk
3304,herbalindia.pk
3305,herbiotics.com.pk
3306,herbsasia.pk
3307,heritage360.pk
3308,heritagejewels.com.pk
3309,herseys.pk
3310,hesco.gov.pk
3311,hescobill.pk
3312,hf-store.pk
3313,hgmarkets.pk
3314,hhm.com.pk
3315,hhrd.pk
3316,hhs.edu.pk
3317,hi.net.pk
3318,hiast.edu.pk
3319,hico.pk
3320,highfy.pk
3321,highlandhouse.pk
3322,highlife.com.pk
3323,hijabi.pk
3324,hilal.gov.pk
3325,hilalfoods.com.pk
3326,hillview.net.pk
3327,himmelpharma.pk
3328,himspeshawar.edu.pk
3329,hindidubbedmovies.pk
3330,hinz.pk
3331,hipkids.pk
3332,hiramills.com.pk
3333,hireacar.pk
3334,hiring.com.pk
3335,hisoft.pk
3336,historicalpoint.pk
3337,histreet.pk
3338,hitechgroup.hightech.com.pk
3339,hitecuni.edu.pk
3340,hitstore.pk
3341,hive.bcp.net.pk
3342,hivemetrics.com.pk
3343,hkleaks.pk
3344,hmckp.gov.pk
3345,hmicm.org.pk
3346,hmis.shaukatkhanum.org.pk
3347,hnl.com.pk
3348,hns.net.pk
3349,hntextiles.com.pk
3350,hobnob.pk
3351,hoechst.com.pk
3352,hoga.pk
3353,hol.com.pk
3354,homage.pk
3355,homazing.pk
3356,homducts.pk
3357,home.dandy.pk
3358,home.gop.pk
3359,home360.com.pk
3360,homeapplianceswarehouse.pk
3361,homechef.pk
3362,homedepartment.gob.pk
3363,homeez.pk
3364,homegadgets.pk
3365,homeindoor.pk
3366,homeinterior.com.pk
3367,homely.pk
3368,homemadefood.pk
3369,homenet.com.pk
3370,homepoint.pk
3371,homepride.com.pk
3372,homeshopping.pk
3373,homestyle.pk
3374,homez.pk
3375,homifix.com.pk
3376,homify.pk
3377,homyfoods.pk
3378,honda.com.pk
3379,hondacarwan.com.pk
3380,hondapower.net.pk
3381,hondazone.pk
3382,honista.pk
3383,hoor.pk
3384,hoorclothing.pk
3385,hopecare.ftpos.pk
3386,hopehosting.pk
3387,hopfair.pk
3388,hopkicks.pk
3389,horizon.com.pk
3390,horizon.ucp.edu.pk
3391,horticlub.com.pk
3392,host.athar.pk
3393,host.com.pk
3394,host.dedicatedservers.pk
3395,host.easypaisaacademy.pk
3396,host.idmpakistan.pk
3397,host.paknavy.gov.pk
3398,host.powerhouse.com.pk
3399,host.teachopedia.pk
3400,host.telco.net.pk
3401,host2.tbmu.edu.pk
3402,host23.fbise.edu.pk
3403,hostcrap.com.pk
3404,hosted.pk
3405,hostel.quest.edu.pk
3406,hoster.pk
3407,hostin.pk
3408,hosting.acn.net.pk
3409,hosting.cloudcode.pk
3410,hostinger.pk
3411,hostinghive.pk
3412,hostingsolutions.pk
3413,hostpro.com.pk
3414,hostvila.pk
3415,hotel4u.pk
3416,houseofbooks.pk
3417,houseofcats.pk
3418,houseofrouge.pk
3419,hp.alharamain.pk
3420,hph-dd-prd.sapt.com.pk
3421,hq.premed.pk
3422,hr.euphoria.pk
3423,hr.fiahq.gov.pk
3424,hr.master.com.pk
3425,hr.must.edu.pk
3426,hr.sabretn.com.pk
3427,hr1384.com.pk
3428,hrconnect.pk
3429,hrd1902.com.pk
3430,hris.nextcapital.com.pk
3431,hris.pcb.com.pk
3432,hrm.3dlifestyle.com.pk
3433,hrm.bramerz.pk
3434,hrm.nmp.com.pk
3435,hrsolutions.com.pk
3436,hru.org.pk
3437,hsa.edu.pk
3438,hscom.cloudx.pk
3439,hsps.edu.pk
3440,htspak.org.pk
3441,https.pk
3442,htx.com.pk
3443,hu.edu.pk
3444,huaptec.telenor.com.pk
3445,hub.com.pk
3446,hubb.pk
3447,hudabeautyofficial.pk
3448,huddle.pk
3449,hugobank.com.pk
3450,humanappeal.org.pk
3451,humdost.com.pk
3452,humdum.pk
3453,humkhadim.pk
3454,humkinar.pk
3455,humnews.pk
3456,humsub.com.pk
3457,hunarmandbispgov.com.pk
3458,hunarmandpunjab.pk
3459,huntly.pk
3460,hunzaorchard.pk
3461,hup.edu.pk
3462,hushcat.com.pk
3463,hushpuppies.com.pk
3464,hustlenholla.com.pk
3465,hutch.pk
3466,hutchisonports.com.pk
3467,hwf.org.pk
3468,hydrisupermarket.com.pk
3469,hypeadvertising.pk
3470,hyperetail.pk
3471,hytalk.com.pk
3472,hyundaipower.com.pk
3473,hzco.com.pk
3474,hztextiles.pk
3475,i.bankislami.com.pk
3476,iba-suk.edu.pk
3477,iba.edu.pk
3478,ibaii-expresswaye01.ptcl.net.pk
3479,ibanking.albaraka.com.pk
3480,ibanking.apnabank.com.pk
3481,ibanking.fwbl.com.pk
3482,ibcc.edu.pk
3483,iblue.pk
3484,ibp.org.pk
3485,ibrahims-store.pk
3486,ibucket.pk
3487,ibvs.telenor.com.pk
3488,icap.org.pk
3489,icaponline.net.pk
3490,icash.pk
3491,icasiostore.pk
3492,icatch.com.pk
3493,icbc.com.pk
3494,icci.com.pk
3495,ice.edu.pk
3496,ici.com.pk
3497,icmap.com.pk
3498,icmap.org.pk
3499,icmr.pk
3500,iconsult.com.pk
3501,icp.edu.pk
3502,icsap.sns.nust.edu.pk
3503,icstsi.com.pk
3504,ictadministration.gov.pk
3505,ictsystems.com.pk
3506,id.nadra.gov.pk
3507,idam-pp.metro.pk
3508,idc.net.pk
3509,idealancy.pk
3510,idealife.com.pk
3511,idealjobs.pk
3512,idealsmiledentistry.pk
3513,idealweb.com.pk
3514,ideasm.com.pk
3515,identity.com.pk
3516,idlhrmsbe.technology-partner.pk
3517,idmpakistan.pk
3518,idp.bahria.edu.pk
3519,idp.hec.gov.pk
3520,idp.neduet.edu.pk
3521,idp.pern.edu.pk
3522,idp2.pern.edu.pk
3523,idrak.pk
3524,idreamstravel.com.pk
3525,iefr.edu.pk
3526,iel.net.pk
3527,iep.com.pk
3528,iesco.com.pk
3529,iescobill.pk
3530,iescobillonline.org.pk
3531,ifragrance.pk
3532,ifs.edu.pk
3533,igiinsurance.com.pk
3534,igilife.com.pk
3535,iglow.pk
3536,ignite.org.pk
3537,ignitestartup.pk
3538,ihc.gov.pk
3539,ihol.com.pk
3540,ihost.com.pk
3541,ihosting.pk
3542,ihsaninstitute.org.pk
3543,iiee.edu.pk
3544,iil.com.pk
3545,iin.com.pk
3546,iisat.edu.pk
3547,iisol.pk
3548,iiu.edu.pk
3549,iiui.edu.pk
3550,ijarah.pk
3551,ijarah.walee.pk
3552,ijazjewllerymahal.pk
3553,ijc.com.pk
3554,ikanemails.ikan.com.pk
3555,ikantelemails.ikan.com.pk
3556,ilm.com.pk
3557,ilmauniversity.edu.pk
3558,ilmoamal.org.pk
3559,ilp.bic.edu.pk
3560,ils.iba.edu.pk
3561,imam.labcloud.pk
3562,imarat.com.pk
3563,imarriage.pk
3564,imcbh9.edu.pk
3565,imch.com.pk
3566,imch.pk
3567,imchospital.com.pk
3568,imchospital.org.pk
3569,imdcollege.edu.pk
3570,imedia.com.pk
3571,imep.rasco.com.pk
3572,img-cdn.curl.pk
3573,imobiles.pk
3574,importedgear.pk
3575,imports.pk
3576,impressivestore.pk
3577,imranelectronics.imranelectronics.pk
3578,imranpanther2.tune.pk
3579,ims.iuss.edu.pk
3580,ims.ngs.edu.pk
3581,imsciences.edu.pk
3582,imsecurities.com.pk
3583,imsons.com.pk
3584,imtiaz.com.pk
3585,imtiazautos.pk
3586,imtiazbikerzstudio.pk
3587,imusafir.pk
3588,imwholesale.pk
3589,inbox.pk
3590,incomesolution.com.pk
3591,indeed.com.pk
3592,india.org.pk
3593,indiciedu.com.pk
3594,indus.edu.pk
3595,indus.pk
3596,indusengg.com.pk
3597,indushospital.org.pk
3598,industelemetry.pk
3599,industryparts.pk
3600,infantino.pk
3601,influx.pk
3602,infoisinfo.com.pk
3603,infopak.gov.pk
3604,infopak.pk
3605,infopakistan.pk
3606,inform.pk
3607,ingcotool.pk
3608,ingenieros.pk
3609,inkfactory.pk
3610,innerwear.pk
3611,innidata.pk
3612,innovativesolutions.net.pk
3613,inp.net.pk
3614,insaf.pk
3615,insafacademy.pctb.pk
3616,insaftv.pk
3617,inshotpro.pk
3618,insight.totalnutrition.pk
3619,insignia.com.pk
3620,insignia.pk
3621,inspectorate.com.pk
3622,inspirationschool.pk
3623,insta.com.pk
3624,instacare.pk
3625,instacart.pk
3626,instafixpakistan.org.pk
3627,instaprint.pk
3628,instapro2.com.pk
3629,instaworld.pk
3630,instinct.com.pk
3631,instock.pk
3632,insurancebazaar.com.pk
3633,interia.pk
3634,interior.gov.pk
3635,interiorsolutions.com.pk
3636,intermediate.lcwu.edu.pk
3637,internal.gatewaypackages.com.pk
3638,internal.maaldo.pk
3639,internal.udhaar.pk
3640,international.iqra.edu.pk
3641,internetpackages.pk
3642,intertech.pk
3643,interwood.pk
3644,intimatefashions.pk
3645,inu.edu.pk
3646,inv.ebone.net.pk
3647,inventory.sabretn.com.pk
3648,inventory.udhaar.pk
3649,inventoryv2.eatmubarak.pk
3650,invest.gob.pk
3651,invest.gov.pk
3652,invest.pk
3653,investify.pk
3654,investin.pk
3655,invoice-api.staging.daraz.pk
3656,invoke.com.pk
3657,iobm.edu.pk
3658,iorder.pk
3659,ios.puretech.pk
3660,iotsautomation.com.cns.com.pk
3661,ipa.udhaar.pk
3662,ipaddress.com.pk
3663,ipak.com.pk
3664,ipbx.bh.edu.pk
3665,ipc.gov.pk
3666,ipfs.mathlete.pk
3667,iphones.pk
3668,iplog.wancom.net.pk
3669,ipm.com.pk
3670,ipms.gob.pk
3671,ipo.gov.pk
3672,ips.org.pk
3673,iqorganicsolution.pk
3674,iqra.edu.pk
3675,iqraisb.edu.pk
3676,iranzo.pk
3677,irfansports.com.pk
3678,irfantraders.pk
3679,iris.fbr.gov.pk
3680,iriscommunications.com.pk
3681,irisv1.fbr.gov.pk
3682,irsa.edu.pk
3683,isb-vc-ew1.video.jazz.com.pk
3684,isb.suit.edu.pk
3685,isbei.pk
3686,isbstudent.comsats.edu.pk
3687,iseh.edu.pk
3688,ishopping.pk
3689,islamabadairport.com.pk
3690,islamabadclub.org.pk
3691,islamabadexcise.gov.pk
3692,islamabadpolice.gov.pk
3693,islamabadpost.com.pk
3694,islamabadrentacar.pk
3695,islamic-relief.org.pk
3696,islamworld.com.pk
3697,ismailindustries.com.pk
3698,isms.pk
3699,isnet.org.pk
3700,isp.bellacom.com.pk
3701,isp.dreamnet.com.pk
3702,isp.edu.pk
3703,ispr.gov.pk
3704,isra.edu.pk
3705,issb.gov.pk
3706,issi.org.pk
3707,ist.edu.pk
3708,isthebest.pk
3709,itax.com.pk
3710,itbrain.com.pk
3711,itcs.com.pk
3712,itechnica.pk
3713,itechsoftware.pk
3714,itempire.pk
3715,itinternational.pk
3716,itlc.pk
3717,itmis.com.pk
3718,itn.com.pk
3719,itpalacehub.pk
3720,itplaza.pk
3721,its.com.pk
3722,itspay.com.pk
3723,itsupport.kbd.com.pk
3724,ittehad.com.pk
3725,ittown.com.pk
3726,itu.edu.pk
3727,itwlink.pk
3728,iub.edu.pk
3729,iuhs.edu.pk
3730,iuic.net.pk
3731,iuk.edu.pk
3732,iulms.edu.pk
3733,iulms.iuk.edu.pk
3734,iulms.iunc.edu.pk
3735,iunc.edu.pk
3736,iuq.edu.pk
3737,iuvlechat.iqra.edu.pk
3738,iuxlms.iqra.edu.pk
3739,ivr.chasevalue.pk
3740,ivs.edu.pk
3741,ivyacademicnetwork.com.pk
3742,ivycms.com.pk
3743,iware.pk
3744,iwc.com.pk
3745,iweb.com.pk
3746,iwebs.pk
3747,iwood.pk
3748,jaancollection.pk
3749,jackednutrition.pk
3750,jacobandisaac.pk
3751,jacquard.pk
3752,jadeno.pk
3753,jadeonline.pk
3754,jaga.pk
3755,jalalsons.com.pk
3756,jamaat.com.pk
3757,jamaatfsd.org.pk
3758,jamapunji.pk
3759,jamiafazal.com.pk
3760,janat.pk
3761,jang.com.pk
3762,janggroup.com.pk
3763,japanelectronics.com.pk
3764,japanstore.pk
3765,jarahi.pk
3766,javedbooks.pk
3767,javedpharmacy.pk
3768,jazmin.pk
3769,jazz.com.pk
3770,jazz.slypee.pk
3771,jazzcash.com.pk
3772,jazzcloud.com.pk
3773,jazzdiscountbazaar.com.pk
3774,jazzdrive.com.pk
3775,jazzesl.com.pk
3776,jazzgameworld.com.pk
3777,jazzparho.com.pk
3778,jazzpoint.jazz.com.pk
3779,jazzstaging.jazzcloud.com.pk
3780,jazztrack.com.pk
3781,jazztunes.pk
3782,jazztv.pk
3783,jblink.pk
3784,jbms.pk
3785,jc.edu.pk
3786,jcpsp.pk
3787,jdihs.edu.pk
3788,jeem.pk
3789,jellyfin.kinnaird.edu.pk
3790,jenkins.cybermart.pk
3791,jenkins.plentys.pk
3792,jers.com.pk
3793,jethost.pk
3794,jetx.pk
3795,jewel.pk
3796,jewelistic.pk
3797,jewellery.pk
3798,jewellerybazaar.pk
3799,jewellerystore.pk
3800,jewellstudio.pk
3801,jewelztrend.pk
3802,jild.pk
3803,jinnah.edu.pk
3804,jiocinema.com.pk
3805,jivuu.pk
3806,jjwin.com.pk
3807,jkfitness.pk
3808,jks.mypakistan75.pk
3809,jkstore.pk
3810,jobalertz.pk
3811,jobee.pk
3812,jobfair.iqra.edu.pk
3813,jobify.pk
3814,jobs.aiou.edu.pk
3815,jobs.com.pk
3816,jobs.dailyinfo.pk
3817,jobs.gov.pk
3818,jobs.moib.gov.pk
3819,jobsalert.pk
3820,jobscentre.pk
3821,jobsee.com.pk
3822,jobsresult.pk
3823,jobster.pk
3824,jobz.pk
3825,jochaho.pk
3826,jockey.com.pk
3827,johra.pk
3828,joinasf.gov.pk
3829,joinfcblnsouth.gov.pk
3830,joinpaf.gov.pk
3831,joinpakarmy.gov.pk
3832,joinpaknavy.gov.pk
3833,jojoshop.pk
3834,jollylolly.pk
3835,journals.ug.edu.pk
3836,joyhub.pk
3837,joyland.com.pk
3838,joystickicelolly.com.pk
3839,jpad.com.pk
3840,jpma.org.pk
3841,jpmc.com.pk
3842,jpmi.org.pk
3843,jpoa.org.pk
3844,js.com.pk
3845,jsf.org.pk
3846,jsm.com.pk
3847,jsmu.edu.pk
3848,jssr.org.pk
3849,jsstore.com.pk
3850,jubilee.eaudit.pk
3851,jubileegeneral.com.pk
3852,jugnu.pk
3853,julke.pk
3854,junaidtech.pk
3855,just.pk
3856,just4girls.pk
3857,justhunters.pk
3858,juus.pk
3859,juw.edu.pk
3860,jwmedia.jazz.com.pk
3861,jzsports.com.pk
3862,k-solar.com.pk
3863,k.com.pk
3864,k9.webserver.pk
3865,kaay.pk
3866,kac.com.pk
3867,kadris.pk
3868,kafcoupons.pk
3869,kaghaz.pk
3870,kahanighar.pk
3871,kaisz.pk
3872,kalee.pk
3873,kalsoft.com.pk
3874,kamaliakhaddar.pk
3875,kamaliamart.pk
3876,kamalsolar.pk
3877,kamizy.pk
3878,kamranrealestate.com.pk
3879,kamyabjawan.kiu.edu.pk
3880,kandns.pk
3881,kangaroo.org.pk
3882,kangarooapp.com.pk
3883,kapco.com.pk
3884,kapok.pk
3885,kaprang.com.pk
3886,karachiairport.com.pk
3887,karachielectronics.pk
3888,karachikings.com.pk
3889,karachipansar.pk
3890,karachipolice.gov.pk
3891,karachiproperty.pk
3892,karachishipyard.com.pk
3893,karainzindagiasaan.pk
3894,karakuram.edu.pk
3895,karigari.com.pk
3896,karobarcard.pk
3897,karobari.pk
3898,karsaz.com.pk
3899,karsusrvpn01.sapl.com.pk
3900,karvaan.pk
3901,kasbit.edu.pk
3902,kashaf.pk
3903,kasheesboutique.pk
3904,kashmirenglish.pk
3905,kashmirurdu.pk
3906,kashtkaar.pk
3907,katib.pk
3908,katmoviehd.pk
3909,katran.pk
3910,kausar.net.pk
3911,kausar.pk
3912,kaybees.com.pk
3913,kb.com.pk
3914,kbl.net.pk
3915,kda.gos.pk
3916,kda.org.pk
3917,kdramasmaza.com.pk
3918,ke.com.pk
3919,ke.sprc.pk
3920,keduplicatebill.com.pk
3921,keenu.pk
3922,keewee.pk
3923,kemeistore.pk
3924,kemu.edu.pk
3925,kenwoodpakistan.pk
3926,ketab.pk
3927,ketifa.pk
3928,keycloak.autosquad.pk
3929,keys.goho.pk
3930,kfm.kausar.net.pk
3931,kfpprogram.pk
3932,kfueit.edu.pk
3933,kgcc.org.pk
3934,kgtl.com.pk
3935,khabri.com.pk
3936,khairpur.gos.pk
3937,khalifabakers.pk
3938,khanaan.pk
3939,khanjee.pk
3940,khanums.pk
3941,kharianpigeons.pk
3942,khasindustries.com.pk
3943,khasmart.pk
3944,khawajaphotos.pk
3945,khawajasirasociety.org.pk
3946,khayest.pk
3947,khazanay.pk
3948,khi-firewall.trax.pk
3949,khi.iba.edu.pk
3950,khiddos.mcb.com.pk
3951,khidmaat.pk
3952,khushhalibank.com.pk
3953,khyber.net.pk
3954,khyberproton.com.pk
3955,kiara.pk
3956,kibana-new.udhaar.pk
3957,kiddie.pk
3958,kiddieland.pk
3959,kiddiewink.pk
3960,kiddyco.pk
3961,kidscare.pk
3962,kidsemporium.com.pk
3963,kidsloop.pk
3964,kidsmania.pk
3965,kidsom.pk
3966,kiet.edu.pk
3967,kifayah.pk
3968,kih.com.pk
3969,kikocosmetics.pk
3970,kindness.pk
3971,kingdomvalleyofficial.pk
3972,kinnaird.edu.pk
3973,kips.edu.pk
3974,kisaangroup.pk
3975,kisan.com.pk
3976,kissanbhai.pk
3977,kissanengg.com.pk
3978,kissanghar.pk
3979,kissanmall.pk
3980,kissanstore.pk
3981,kiswa.pk
3982,kitabmela.com.pk
3983,kitabnagri.com.pk
3984,kitchencuisine.com.pk
3985,kitchenking.pk
3986,kits.psx.com.pk
3987,kiu.edu.pk
3988,kjunction.com.pk
3989,kkku.edu.pk
3990,kkkuk.edu.pk
3991,kkmart.pk
3992,kkn.com.pk
3993,kknetworks.com.pk
3994,klass-stores.pk
3995,kmashraf.com.pk
3996,kmc.edu.pk
3997,kmc.gos.pk
3998,kms.edu.pk
3999,kmu.edu.pk
4000,knitted.pk
4001,knowledgekings.pk
4002,koa.com.pk
4003,kodec.baraq.pk
4004,koel.com.pk
4005,kohat.edu.pk
4006,konfor.pk
4007,korean-skincare.pk
4008,kover.pk
4009,koyal.pk
4010,kp.gov.pk
4011,kparchaeology.gkp.pk
4012,kpbos.gov.pk
4013,kpbte.edu.pk
4014,kpdata.gov.pk
4015,kpese.gov.pk
4016,kpesese.gov.pk
4017,kpexcise.gov.pk
4018,kpimu.gov.pk
4019,kpjudiciary.gov.pk
4020,kpminerals.gov.pk
4021,kppa.gkp.pk
4022,kppolice.gov.pk
4023,kppra.gov.pk
4024,kppsc.gov.pk
4025,kpra.kp.gov.pk
4026,kpsdp.pk
4027,kpst.gov.pk
4028,kpt.gov.pk
4029,kptevta.gov.pk
4030,kpwildlife.com.pk
4031,kpz.isap.pk
4032,kravemart.com.pk
4033,krdcln.karandaaz.pk
4034,krisflyer.com.pk
4035,krones.pk
4036,kryptons.com.pk
4037,ksb.ksbl.edu.pk
4038,ksbl.edu.pk
4039,ksbl.pk
4040,kskccs.edu.pk
4041,ksp.com.pk
4042,kth.edu.pk
4043,ktrade.pk
4044,ku.edu.pk
4045,kum.edu.pk
4046,kuma.nextventures.pk
4047,kundanjewellery.pk
4048,kust.edu.pk
4049,kuyasia.com.pk
4050,kwsc.gos.pk
4051,kyob.hamdard.edu.pk
4052,kzemb09.kazakhstanhouse.pk
4053,kzpfsense.switchsolutions.com.pk
4054,laam.pk
4055,labcloud.pk
4056,labonline.patel-hospital.org.pk
4057,lacework.com.pk
4058,lacework.pk
4059,lacez.pk
4060,ladies.web.pk
4061,ladiesshop.pk
4062,ladylikedresses.pk
4063,lahore-smartcity.pk
4064,lahoreairport.com.pk
4065,lahorefurniture.pk
4066,lahorepreschool.edu.pk
4067,lahoreschool.edu.pk
4068,lahoreschoolofeconomics.edu.pk
4069,lakeviewcity.pk
4070,lakson.com.pk
4071,lalaa.pk
4072,lalaland.pk
4073,lamudi.pk
4074,landline.pk
4075,landlogic.pk
4076,lapco.pk
4077,lapntabmart.pk
4078,laptab.com.pk
4079,laptopland.com.pk
4080,laptopmart.pk
4081,laptopspares.pk
4082,lara.pk
4083,larobe.pk
4084,lasertel.com.pk
4085,laservision.com.pk
4086,lastbuy.pk
4087,lastexit.pk
4088,latestweb.cubexs.net.pk
4089,latituderesorts.pk
4090,lavishsaloon.com.pk
4091,law.gok.pk
4092,lawncollection.pk
4093,lawrencecollege.edu.pk
4094,lawz.pk
4095,layers.pk
4096,layspakistan.com.pk
4097,lazuli.pk
4098,lc.com.pk
4099,lcbkp.gov.pk
4100,lcci.net.pk
4101,lcci.pk
4102,lcfschools.pk
4103,lcwu.edu.pk
4104,lda.gop.pk
4105,lddb.org.pk
4106,lead.mcb.com.pk
4107,leadpakistan.com.pk
4108,leads.edu.pk
4109,leadu.pk
4110,leah.pk
4111,learneasy.pk
4112,learning.morgan.com.pk
4113,learningarchive.cyber.net.pk
4114,learninghub.pk
4115,learntech.pk
4116,leatherhub.pk
4117,leathers.pk
4118,lebay.pk
4119,ledmart.pk
4120,ledworld.pk
4121,leftovershop.pk
4122,legacystore.pk
4123,legalcases.pba.org.pk
4124,legalminds.pk
4125,legalshark.pk
4126,leisure-cargo.pk
4127,leisureclub.pk
4128,lemis.pk
4129,lenceria.pk
4130,leo.foton-jw.com.pk
4131,leopardscourier.pk
4132,leopardsoms.pk
4133,leopardstracking.com.pk
4134,lesco.com.pk
4135,lesco.gov.pk
4136,lesco.net.pk
4137,lesco.pk
4138,lescobill.pk
4139,lescobilling.pk
4140,lescobillpay.pk
4141,lescoebil.pk
4142,lescoebill.pk
4143,leshop.pk
4144,leyjao.pk
4145,lfs.qict.com.pk
4146,lgcd.punjab.gov.pk
4147,lgkp.gov.pk
4148,lgpunjab.org.pk
4149,lgs.edu.pk
4150,lgsgulberg.edu.pk
4151,lgtc.edu.pk
4152,lgu.edu.pk
4153,lhc.gov.pk
4154,lhr.comsats.net.pk
4155,lhr.ebill.pk
4156,lhr.nu.edu.pk
4157,lib.comsats.edu.pk
4158,libasghar.pk
4159,libpak.pk
4160,library-seerah.aiou.edu.pk
4161,library.pof.gov.pk
4162,library.uog.edu.pk
4163,librenms.ylinx.pk
4164,lifecare.com.pk
4165,lifeschool.edu.pk
4166,lifestyle-collection.com.pk
4167,lightspeed.mbsolar.pk
4168,lilcubs.pk
4169,limelight.pk
4170,link.net.pk
4171,link.pk
4172,linkedin.pk
4173,linkexchange.com.pk
4174,linkshop.pk
4175,linkup.zong.com.pk
4176,linky.pk
4177,lion.edrive.pk
4178,lion.sgroup.pk
4179,list.com.pk
4180,lite.iportal.pk
4181,lite.omnisell.pk
4182,littlefamily.pk
4183,littlegenius.com.pk
4184,littleloves.pk
4185,littlepeanuts.pk
4186,littleplanet.pk
4187,littlezclub.pk
4188,live-api.finnect.com.pk
4189,live.autotrack.pk
4190,live.etracking.pk
4191,livecric.pk
4192,liveservice.com.pk
4193,livestock.gob.pk
4194,livez.pk
4195,lkpc.com.pk
4196,lmc-api-uat.takafulbazaar.pk
4197,lmc-api.takafulbazaar.pk
4198,lmc-uat.takafulbazaar.pk
4199,lmc.takafulbazaar.pk
4200,lmcreporting.takafulbazaar.pk
4201,lmis.gov.pk
4202,lmp.net.pk
4203,lms.anms.pk
4204,lms.borjan.com.pk
4205,lms.case.edu.pk
4206,lms.demo.org.pk
4207,lms.gift.edu.pk
4208,lms.gihd.stmu.edu.pk
4209,lms.gob.pk
4210,lms.hamdard.edu.pk
4211,lms.hu.edu.pk
4212,lms.iba.edu.pk
4213,lms.iobm.edu.pk
4214,lms.iqra.edu.pk
4215,lms.iuk.edu.pk
4216,lms.kaplan.com.pk
4217,lms.kemu.edu.pk
4218,lms.lnh.edu.pk
4219,lms.lums.edu.pk
4220,lms.namal.edu.pk
4221,lms.pac.edu.pk
4222,lms.pafkiet.edu.pk
4223,lms.psdf.org.pk
4224,lms.pu.edu.pk
4225,lms.scholastic.edu.pk
4226,lms.ucl.edu.pk
4227,lms.uog.edu.pk
4228,lms.vu.edu.pk
4229,lmsapi.knowledgeplatform.pk
4230,lmsarchive.iba.edu.pk
4231,ln.laam.pk
4232,lndprodbackend.iec.org.pk
4233,lnfesindh.gos.pk
4234,lnh.edu.pk
4235,local.com.pk
4236,locally.com.pk
4237,logicon.com.pk
4238,logicswallah.pk
4239,login.aitrack.pk
4240,login.com.pk
4241,login.hpl.net.pk
4242,login.tmpl.pk
4243,login.wancom.net.pk
4244,login.wiss.pk
4245,logo.pk
4246,logon.com.pk
4247,logs.koyal.pk
4248,lokal.pk
4249,lokvirsa.org.pk
4250,lolc.com.pk
4251,londonbridge.com.pk
4252,lone.pk
4253,lookup.pk
4254,loomnest.pk
4255,losha.pk
4256,loto.pk
4257,lotshop.pk
4258,lotus.pk
4259,love777.pk
4260,loyi.pk
4261,lrh.edu.pk
4262,lsandco.pk
4263,lse.edu.pk
4264,lsindustries.com.pk
4265,lt.com.pk
4266,lucky101game.com.pk
4267,lucky91.com.pk
4268,lucky97game.com.pk
4269,luckyone.com.pk
4270,lumhs.edu.pk
4271,lums.edu.pk
4272,luna.com.pk
4273,lunch.pk
4274,luxecart.pk
4275,luxoraa.pk
4276,luxstyle.pk
4277,lvc.hec.gov.pk
4278,lynx.pk
4279,m.apnabank.com.pk
4280,m.tamaasha.pk
4281,m1.com.pk
4282,m3tech.com.pk
4283,maarib.pk
4284,maarifeauliya.org.pk
4285,maazelectronics.pk
4286,machineryline.pk
4287,machines.pk
4288,machiyara.com.pk
4289,macs.dccl.com.pk
4290,madaris.pk
4291,made-in-pakistan.com.pk
4292,madeforher.pk
4293,mahee.pk
4294,mahnur.pk
4295,mail.3dlifestyle.pk
4296,mail.aala.pk
4297,mail.abcmarketing.com.pk
4298,mail.acemicro.com.pk
4299,mail.acher.pk
4300,mail.aesl.com.pk
4301,mail.ahmadjamal.pk
4302,mail.aimi.edu.pk
4303,mail.airblue.com.pk
4304,mail.akbarpura.pk
4305,mail.alchemy.pk
4306,mail.alfatahmall.pk
